mask_path,split,weather,has_bicycle,bicycle_pixels,valid_pixels,total_pixels,bicycle_pixel_ratio_valid
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/69/00000020_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/69/00000016_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/69/00000026_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/69/00000004_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/69/00000025_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/69/00000008_mask.png,val,fog,False,0,3145631,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/69/00000014_mask.png,val,fog,False,0,3145713,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/69/00000032_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/69/00000003_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000002_mask.png,val,fog,False,0,3145657,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000013_mask.png,val,fog,False,0,3145658,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000018_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000029_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000017_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000024_mask.png,val,fog,False,0,3145136,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000021_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000011_mask.png,val,fog,False,0,3145594,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000000_mask.png,val,fog,False,0,3145674,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000010_mask.png,val,fog,False,0,3145724,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000019_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000005_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000007_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000027_mask.png,val,fog,False,0,3144523,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000023_mask.png,val,fog,False,0,3145505,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000022_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000015_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000012_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000001_mask.png,val,fog,False,0,3145675,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000006_mask.png,val,fog,False,0,3145576,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000030_mask.png,val,fog,False,0,3145406,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000028_mask.png,val,fog,False,0,3145713,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000009_mask.png,val,fog,False,0,3145726,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000020_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000016_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000026_mask.png,val,fog,False,0,3145443,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000004_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000025_mask.png,val,fog,False,0,3145723,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000008_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000014_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/105/00000003_mask.png,val,fog,False,0,3145679,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000002_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000034_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000013_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000018_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000029_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000017_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000024_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000021_mask.png,val,fog,False,0,3143952,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000035_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000011_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000000_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000010_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000019_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000005_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000043_mask.png,val,fog,False,0,3145374,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000007_mask.png,val,fog,False,0,3145716,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000047_mask.png,val,fog,False,0,3145664,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000027_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000023_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000040_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000022_mask.png,val,fog,False,0,3145727,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000015_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000044_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000012_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000001_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000006_mask.png,val,fog,False,0,3145558,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000048_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000030_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000031_mask.png,val,fog,False,0,3145186,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000033_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000028_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000039_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000038_mask.png,val,fog,False,0,3145699,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000037_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000009_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000042_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000020_mask.png,val,fog,False,0,3145697,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000046_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000016_mask.png,val,fog,False,0,3145578,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000036_mask.png,val,fog,False,0,3143682,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000026_mask.png,val,fog,False,0,3141905,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000045_mask.png,val,fog,False,0,3131399,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000041_mask.png,val,fog,False,0,3145554,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000004_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000025_mask.png,val,fog,False,0,3145490,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000008_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000014_mask.png,val,fog,False,0,3143681,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000032_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/56/00000003_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000002_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000034_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000013_mask.png,val,fog,False,0,3145725,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000018_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000029_mask.png,val,fog,False,0,3145727,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000017_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000024_mask.png,val,fog,False,0,3145724,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000021_mask.png,val,fog,False,0,3143668,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000011_mask.png,val,fog,False,0,3145655,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000000_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000010_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000019_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000005_mask.png,val,fog,False,0,3145696,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000007_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000027_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000023_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000022_mask.png,val,fog,False,0,3145725,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000015_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000012_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000001_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000006_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000030_mask.png,val,fog,False,0,3145685,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000031_mask.png,val,fog,False,0,3145686,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000033_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000028_mask.png,val,fog,False,0,3145722,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000009_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000020_mask.png,val,fog,False,0,3145381,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000016_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000026_mask.png,val,fog,False,0,3144064,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000004_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000025_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000008_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000014_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000032_mask.png,val,fog,False,0,3145265,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/80/00000003_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/91/00000002_mask.png,val,fog,False,0,3145715,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/91/00000000_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/91/00000005_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/91/00000001_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/91/00000004_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/FOG/gtSeg/91/00000003_mask.png,val,fog,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000002_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000034_mask.png,val,rain,False,0,3145699,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000013_mask.png,val,rain,False,0,3145721,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000068_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000049_mask.png,val,rain,False,0,3145676,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000018_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000050_mask.png,val,rain,False,0,3145357,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000029_mask.png,val,rain,False,0,3145680,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000075_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000057_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000017_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000069_mask.png,val,rain,False,0,3145100,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000024_mask.png,val,rain,False,0,3145716,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000021_mask.png,val,rain,False,0,3145669,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000079_mask.png,val,rain,False,0,3145509,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000035_mask.png,val,rain,False,0,3145652,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000011_mask.png,val,rain,False,0,3145720,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000000_mask.png,val,rain,False,0,3145701,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000072_mask.png,val,rain,False,0,3144909,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000010_mask.png,val,rain,False,0,3145667,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000019_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000005_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000077_mask.png,val,rain,False,0,3145724,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000081_mask.png,val,rain,False,0,3145174,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000065_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000074_mask.png,val,rain,False,0,3145628,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000043_mask.png,val,rain,False,0,3144909,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000059_mask.png,val,rain,False,0,3145704,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000007_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000080_mask.png,val,rain,False,0,3145484,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000066_mask.png,val,rain,False,0,3145702,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000047_mask.png,val,rain,False,0,3145619,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000027_mask.png,val,rain,False,0,3145724,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000023_mask.png,val,rain,False,0,3145652,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000040_mask.png,val,rain,False,0,3143755,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000022_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000015_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000044_mask.png,val,rain,False,0,3145652,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000012_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000001_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000006_mask.png,val,rain,False,0,3143681,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000073_mask.png,val,rain,False,0,3145727,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000048_mask.png,val,rain,False,0,3145304,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000030_mask.png,val,rain,False,0,3145723,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000031_mask.png,val,rain,False,0,3145401,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000033_mask.png,val,rain,False,0,3145656,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000076_mask.png,val,rain,False,0,3145724,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000064_mask.png,val,rain,False,0,3145559,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000055_mask.png,val,rain,False,0,3145612,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000028_mask.png,val,rain,False,0,3145505,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000039_mask.png,val,rain,False,0,3145211,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000038_mask.png,val,rain,False,0,3144153,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000062_mask.png,val,rain,False,0,3143845,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000052_mask.png,val,rain,False,0,3145389,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000051_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000037_mask.png,val,rain,False,0,3145708,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000009_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000042_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000054_mask.png,val,rain,False,0,3144685,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000063_mask.png,val,rain,False,0,3145470,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000071_mask.png,val,rain,False,0,3144664,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000020_mask.png,val,rain,False,0,3145728,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000058_mask.png,val,rain,False,0,3145710,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000078_mask.png,val,rain,False,0,3145727,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000056_mask.png,val,rain,False,0,3145418,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000046_mask.png,val,rain,False,0,3144871,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000067_mask.png,val,rain,False,0,3145679,3145728,0.0
dissertation/data/processed/iddaw_masks/val/RAIN/gtSeg/41/00000016_mask.png,val,rain,False,0,3145715,3145728,0.0
